date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2018-10-02,ZCH069CE,ST12000NM0007,12000138625024,1,83,218979472,97,0,100,3,100,0,82,165613712,91,8480,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,70.0,100.0,650.0,22,22,100,0,100,0,200,0,100.0,8300.0,100.0,48459106808.0,100.0,98732665613.0
2018-07-26,ZCH06EFH,ST12000NM0007,12000138625024,1,65,3447784,98,0,100,2,100,0,89,866894115,93,6510,100,0,100,1,,,,,65.0,35.0,100.0,0.0,,,73.0,27.0,,,100.0,42.0,100.0,348.0,27,27,100,96,100,96,200,0,100.0,6454.0,100.0,42703487584.0,100.0,63012948838.0
2018-07-25,ZCH06EFH,ST12000NM0007,12000138625024,1,78.0,63270312.0,98.0,0.0,100.0,2.0,100.0,0.0,89.0,864290833.0,93.0,6487.0,100.0,0.0,100.0,1.0,,,,,65.0,35.0,100.0,0.0,,,73.0,27.0,,,100.0,42.0,100.0,346.0,27.0,27.0,100.0,96.0,100.0,96.0,200.0,0.0,100.0,6431.0,100.0,42622424008.0,100.0,62909694046.0
2018-11-05,ZCH06ESZ,ST12000NM0007,12000138625024,1,84,227307704,96.0,0.0,100.0,4.0,100.0,504.0,81.0,137433562.0,90,9111,100.0,0.0,100,3,,,,,99.0,1.0,100.0,65537.0,,,75.0,25.0,,,100.0,100.0,100.0,1444.0,25,25,97.0,1696.0,97.0,1696.0,200.0,0.0,100.0,8655.0,100.0,49192978088.0,100.0,79452410858.0
2018-11-04,ZCH06ESZ,ST12000NM0007,12000138625024,1,78,66901344,96.0,0.0,100.0,4.0,100.0,480.0,81.0,135665447.0,90,9086,100.0,0.0,100,3,,,,,99.0,1.0,100.0,65537.0,,,75.0,25.0,,,100.0,100.0,100.0,1443.0,25,25,97.0,1696.0,97.0,1696.0,200.0,0.0,100.0,8631.0,100.0,49185045240.0,100.0,79299937346.0
2018-10-18,ZCH06GY8,ST12000NM0007,12000138625024,1,80,91457312,98,0,100,2,99,4488,81,141137681,91,8527,100,0,100,1,,,,,94.0,6.0,100.0,65537.0,,,76.0,24.0,,,100.0,76.0,100.0,430.0,24,24,100,0,100,0,200,0,100.0,8461.0,100.0,49932415280.0,100.0,77600583714.0
2018-10-17,ZCH06GY8,ST12000NM0007,12000138625024,1,83,208314040,98,0,100,2,100,0,81,136791084,91,8500,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,76.0,100.0,429.0,23,23,100,0,100,0,200,0,100.0,8434.0,100.0,49815281480.0,100.0,77346292794.0
2018-10-22,ZCH06H3S,ST12000NM0007,12000138625024,1,68,6431440,94,0,100,5,98,9000,81,129228475,91,8621,100,0,100,4,,,,,94.0,6.0,100.0,0.0,,,77.0,23.0,,,100.0,86.0,100.0,436.0,23,23,100,0,100,0,200,0,100.0,8555.0,100.0,50101816416.0,100.0,78322702476.0
2018-10-21,ZCH06H3S,ST12000NM0007,12000138625024,1,84,237565224,94,0,100,5,98,8448,81,126023126,91,8597,100,0,100,4,,,,,94.0,6.0,100.0,0.0,,,77.0,23.0,,,100.0,86.0,100.0,435.0,23,23,100,0,100,0,200,0,100.0,8531.0,100.0,50021089496.0,100.0,78146281468.0
2018-02-02,ZCH06HJM,ST12000NM0007,12000138625024,1,81.0,130705576.0,94.0,0.0,100.0,5.0,100,0,83.0,195568401.0,98,2050,100.0,0.0,100,5,,,,,97.0,3.0,100.0,0.0,,,57.0,43.0,,,100.0,24.0,100.0,339.0,43.0,43.0,100.0,24.0,100.0,24.0,200,0,100.0,1947.0,100.0,15253163312.0,100.0,15151066602.0
2018-02-01,ZCH06HJM,ST12000NM0007,12000138625024,1,80.0,89551784.0,94.0,0.0,100.0,5.0,100,0,83.0,191420822.0,98,2026,100.0,0.0,100,5,,,,,97.0,3.0,100.0,0.0,,,58.0,42.0,,,100.0,24.0,100.0,338.0,42.0,42.0,100.0,24.0,100.0,24.0,200,0,100.0,1923.0,100.0,14939673264.0,100.0,14935121298.0
2018-02-05,ZCH06HQA,ST12000NM0007,12000138625024,1,59.0,96122720.0,96.0,0.0,100.0,3.0,100,0,80.0,93075073.0,98,2335,100.0,0.0,100,3,,,,,1.0,694.0,100.0,0.0,,,58.0,42.0,,,100.0,1.0,99.0,3186.0,42.0,42.0,100.0,168.0,100.0,168.0,200,0,100.0,788.0,100.0,8122007408.0,100.0,6624234750.0
2018-02-04,ZCH06HQA,ST12000NM0007,12000138625024,1,57.0,123777624.0,96.0,0.0,100.0,3.0,100,0,80.0,91423881.0,98,2310,100.0,0.0,100,3,,,,,1.0,271.0,100.0,0.0,,,58.0,42.0,,,100.0,1.0,99.0,3185.0,42.0,42.0,100.0,160.0,100.0,160.0,200,0,100.0,764.0,100.0,8064674288.0,100.0,6465082014.0
2018-09-18,ZCH06HWJ,ST12000NM0007,12000138625024,1,65,3177712,97,0,100,3,100,8,73,19235862,92,7793,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,68.0,100.0,401.0,26,26,100,0,100,0,200,0,100.0,7727.0,100.0,47392534584.0,100.0,69554147022.0
2018-09-17,ZCH06HWJ,ST12000NM0007,12000138625024,1,80,107538920,97,0,100,3,100,0,73,17839559,92,7781,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,68.0,100.0,401.0,26,26,100,0,100,0,200,0,100.0,7715.0,100.0,47349028120.0,100.0,69457874014.0
2018-02-17,ZCH06HY4,ST12000NM0007,12000138625024,1,71,11517800,92,0,100,6,100,0,82,142572458,98,2625,100,0,100,6,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,5.0,99.0,3209.0,33,33,100,48,100,48,200,0,100.0,1075.0,100.0,11889692072.0,100.0,10582969978.0
2018-02-16,ZCH06HY4,ST12000NM0007,12000138625024,1,80,94710672,92,0,100,6,100,0,81,138616419,98,2601,100,0,100,6,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,5.0,99.0,3208.0,33,33,100,48,100,48,200,0,100.0,1052.0,100.0,11619423056.0,100.0,10204009010.0
2018-12-24,ZCH06J4X,ST12000NM0007,12000138625024,1,80,94719616,97.0,0.0,100.0,3.0,100.0,18.0,85.0,285197147.0,89,10109,100.0,0.0,100,2,,,,,1.0,524.0,100.0,0.0,,,68.0,32.0,,,100.0,153.0,100.0,505.0,32,32,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10033.0,100.0,54091671016.0,100.0,86872326790.0
2018-12-23,ZCH06J4X,ST12000NM0007,12000138625024,1,80,94719616,97.0,0.0,100.0,3.0,100.0,18.0,85.0,285197147.0,89,10109,100.0,0.0,100,2,,,,,1.0,524.0,100.0,0.0,,,68.0,32.0,,,100.0,153.0,100.0,505.0,32,32,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10033.0,100.0,54091671016.0,100.0,86872326790.0
2018-08-30,ZCH06KTA,ST12000NM0007,12000138625024,1,68,117674672,94,0,100,5,99,5104,78,73975465817,92,7347,100,0,100,4,,,,,88.0,12.0,100.0,0.0,,,70.0,30.0,,,100.0,56.0,100.0,387.0,30,30,100,0,100,0,200,0,100.0,7283.0,100.0,45635590016.0,100.0,75575948912.0
2018-08-29,ZCH06KTA,ST12000NM0007,12000138625024,1,83,184970456,94,0,100,5,100,64,78,73972658367,92,7327,100,0,100,4,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,56.0,100.0,386.0,29,29,100,0,100,0,200,0,100.0,7264.0,100.0,45567228064.0,100.0,75467466008.0
2018-12-07,ZCH06LFE,ST12000NM0007,12000138625024,1,79,78407680,94.0,0.0,100.0,5.0,100.0,0.0,83.0,221216044.0,89,9858,100.0,0.0,100,4,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,99.0,100.0,1396.0,23,23,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9427.0,100.0,51900399344.0,100.0,83432021186.0
2018-12-06,ZCH06LFE,ST12000NM0007,12000138625024,1,81,128330200,94.0,0.0,100.0,5.0,100.0,0.0,83.0,215011819.0,89,9834,100.0,0.0,100,4,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,99.0,100.0,1395.0,23,23,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9402.0,100.0,51633980072.0,100.0,83260081578.0
2018-06-01,ZCH06LS6,ST12000NM0007,12000138625024,1,77,56153656,97,0,100,3,100,0,86,441715920,96,4087,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,17.0,100.0,1242.0,35,35,100,0,100,0,200,0,100.0,3534.0,100.0,26879349312.0,100.0,34456157226.0
2018-05-31,ZCH06LS6,ST12000NM0007,12000138625024,1,83,222151328,97,0,100,3,100,0,86,438937283,96,4063,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,17.0,100.0,1241.0,35,35,100,0,100,0,200,0,100.0,3511.0,100.0,26808417712.0,100.0,34204805010.0
2018-01-23,ZCH06LWP,ST12000NM0007,12000138625024,1,83.0,212929584.0,98.0,0.0,100.0,2.0,100,0,77.0,54084326.0,98,2017,100.0,0.0,100,2,,,,,97.0,3.0,100.0,0.0,,,62.0,38.0,,,100.0,0.0,99.0,3118.0,38.0,38.0,100.0,40.0,100.0,40.0,200,0,100.0,471.0,100.0,5101708384.0,100.0,3656384435.0
2018-01-22,ZCH06LWP,ST12000NM0007,12000138625024,1,100.0,358248.0,98.0,0.0,100.0,2.0,100,0,77.0,50921203.0,98,1994,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,0.0,99.0,3117.0,36.0,36.0,100.0,0.0,100.0,0.0,200,0,100.0,448.0,100.0,4858490504.0,100.0,3442890315.0
2018-01-28,ZCH06M3K,ST12000NM0007,12000138625024,1,81.0,120148032.0,98.0,0.0,100.0,2.0,100,0,85.0,324938530.0,98,2210,100.0,0.0,100,2,,,,,99.0,1.0,100.0,0.0,,,64.0,36.0,,,100.0,11.0,100.0,156.0,36.0,36.0,100.0,8.0,100.0,8.0,200,0,100.0,2175.0,100.0,26428084792.0,100.0,25694067436.0
2018-01-27,ZCH06M3K,ST12000NM0007,12000138625024,1,83.0,218277568.0,98.0,0.0,100.0,2.0,100,0,85.0,323740907.0,98,2193,100.0,0.0,100,2,,,,,99.0,1.0,100.0,0.0,,,65.0,35.0,,,100.0,11.0,100.0,155.0,35.0,35.0,100.0,8.0,100.0,8.0,200,0,100.0,2158.0,100.0,26377580168.0,100.0,25598560812.0
2018-02-10,ZCH06MR5,ST12000NM0007,12000138625024,1,82.0,162357128.0,99.0,0.0,100.0,1.0,100.0,0.0,86.0,432007493.0,97.0,2859.0,100.0,0.0,100.0,1.0,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,10.0,100.0,447.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,2684.0,100.0,30063142992.0,100.0,42853174284.0
2018-02-09,ZCH06MR5,ST12000NM0007,12000138625024,1,79,87266672,99,0,100,1,100,0,86,429068222,97,2836,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,9.0,100.0,446.0,31,31,100,0,100,0,200,0,100.0,2661.0,100.0,29948245672.0,100.0,42648840508.0
2018-01-20,ZCH06MW1,ST12000NM0007,12000138625024,1,77.0,48355336.0,98.0,0.0,100.0,2.0,100,0,85.0,306395611.0,98,2025,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,4.0,100.0,150.0,30.0,30.0,100.0,0.0,100.0,0.0,200,0,100.0,1991.0,100.0,25304342128.0,100.0,24792907204.0
2018-01-19,ZCH06MW1,ST12000NM0007,12000138625024,1,77.0,49194544.0,98.0,0.0,100.0,2.0,100.0,0.0,85.0,302777604.0,98.0,2001.0,100.0,0.0,100.0,2.0,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,3.0,100.0,149.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,1968.0,100.0,25073863392.0,100.0,24535943556.0
2018-09-29,ZCH06MYD,ST12000NM0007,12000138625024,1,75,32901384,97,0,100,3,100,3736,78,68711825,91,8067,100,0,100,2,,,,,81.0,19.0,100.0,0.0,,,77.0,23.0,,,100.0,74.0,100.0,414.0,23,23,100,24,100,24,200,0,100.0,7999.0,100.0,47862719088.0,100.0,86935974688.0
2018-09-28,ZCH06MYD,ST12000NM0007,12000138625024,1,83,186697592,97,0,100,3,100,3232,78,64016984,91,8044,100,0,100,2,,,,,95.0,5.0,100.0,0.0,,,77.0,23.0,,,100.0,74.0,100.0,413.0,23,23,100,8,100,8,200,0,100.0,7976.0,100.0,47768757288.0,100.0,86695450872.0
2018-11-17,ZCH06N5G,ST12000NM0007,12000138625024,1,77.0,45010392.0,96.0,0.0,100.0,4.0,92.0,33632.0,89.0,870269200.0,90.0,9178.0,100.0,0.0,100.0,3.0,,,,,87.0,13.0,100.0,0.0,,,62.0,38.0,,,100.0,80.0,99.0,3821.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,7595.0,100.0,41090074752.0,100.0,67599550726.0
2018-11-16,ZCH06N5G,ST12000NM0007,12000138625024,1,81,225210928,96.0,0.0,100.0,4.0,92.0,33048.0,89.0,866444814.0,90,9154,100.0,0.0,100,3,,,,,87.0,13.0,100.0,0.0,,,62.0,38.0,,,100.0,80.0,99.0,3820.0,38,38,100.0,0.0,100.0,0.0,200.0,0.0,100.0,7570.0,100.0,41002131192.0,100.0,67379413470.0
2018-10-05,ZCH06NAN,ST12000NM0007,12000138625024,1,82,166866152,98,0,100,2,100,0,89,886118711,93,6466,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,53.0,100.0,287.0,24,24,100,0,100,0,200,3,100.0,6435.0,100.0,44242990800.0,100.0,63345819944.0
2018-10-04,ZCH06NAN,ST12000NM0007,12000138625024,1,77.0,52702968.0,98.0,0.0,100.0,2.0,100.0,0.0,89.0,881454124.0,93.0,6442.0,100.0,0.0,100.0,1.0,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,53.0,100.0,286.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,3.0,100.0,6411.0,100.0,44083050384.0,100.0,63147456536.0
2018-04-13,ZCH06PAW,ST12000NM0007,12000138625024,1,79,77592960,95,0,100,4,100,0,85,309810564,96,3917,100,0,100,3,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,15.0,99.0,3528.0,33,33,100,0,100,0,200,0,100.0,2388.0,100.0,22138570992.0,100.0,25547122362.0
2018-04-12,ZCH06PAW,ST12000NM0007,12000138625024,1,81,115105344,95,0,100,4,100,0,85,306659319,96,3893,100,0,100,3,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,15.0,99.0,3527.0,33,33,100,0,100,0,200,0,100.0,2365.0,100.0,21927018992.0,100.0,25307905258.0
2018-01-16,ZCH06TQK,ST12000NM0007,12000138625024,1,75.0,29936144.0,99.0,0.0,100.0,1.0,100,0,74.0,27336562.0,100,827,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,57.0,43.0,,,100.0,1.0,100.0,1136.0,43.0,43.0,100.0,0.0,100.0,0.0,200,0,100.0,269.0,100.0,2235155896.0,100.0,1701033190.0
2018-01-15,ZCH06TQK,ST12000NM0007,12000138625024,1,80.0,109650304.0,99.0,0.0,100.0,1.0,100,0,74.0,24541889.0,100,804,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,57.0,43.0,,,100.0,1.0,100.0,1135.0,43.0,43.0,100.0,0.0,100.0,0.0,200,0,100.0,245.0,100.0,2024729728.0,100.0,1502891974.0
2018-11-16,ZCH06WYK,ST12000NM0007,12000138625024,1,82,149754128,97.0,0.0,100.0,3.0,99.0,6640.0,89.0,865787774.0,90,9158,100.0,0.0,100,2,,,,,90.0,10.0,100.0,0.0,,,68.0,32.0,,,100.0,97.0,99.0,2827.0,32,32,100.0,8.0,100.0,8.0,200.0,0.0,100.0,7920.0,100.0,42188308272.0,100.0,68801440406.0
2018-11-15,ZCH06WYK,ST12000NM0007,12000138625024,1,83,188352728,97.0,0.0,100.0,3.0,99.0,6608.0,89.0,863878604.0,90,9133,100.0,0.0,100,2,,,,,90.0,10.0,100.0,0.0,,,67.0,33.0,,,100.0,97.0,99.0,2826.0,33,33,100.0,8.0,100.0,8.0,200.0,0.0,100.0,7895.0,100.0,42123699688.0,100.0,68660506662.0
2018-01-05,ZCH06X6C,ST12000NM0007,12000138625024,1,78.0,60952796.0,95.0,0.0,100.0,4.0,99.0,563.0,63.0,2180255.0,99.0,1591.0,100.0,0.0,100.0,4.0,,,,,100.0,0.0,100.0,21475164165.0,,,65.0,35.0,,,100.0,0.0,100.0,1278.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27.0,100.0,1012187016.0,100.0,269512945.0
2018-12-17,ZCH06XCL,ST12000NM0007,12000138625024,1,83,186079306,94.0,0.0,100.0,5.0,100.0,0.0,86.0,435988921.0,89,10278,100.0,0.0,100,4,,,,,100.0,0.0,100.0,0.0,,,57.0,43.0,,,100.0,102.0,100.0,697.0,43,43,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10110.0,100.0,54433772648.0,100.0,112744637214.0
2018-12-16,ZCH06XCL,ST12000NM0007,12000138625024,1,75,30513032,96.0,0.0,100.0,4.0,100.0,0.0,86.0,433917857.0,89,10260,100.0,0.0,100,3,,,,,100.0,0.0,100.0,0.0,,,58.0,42.0,,,100.0,102.0,100.0,696.0,42,42,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10092.0,100.0,54393151040.0,100.0,112629692548.0
2018-01-27,ZCH06Z00,ST12000NM0007,12000138625024,1,80.0,104236152.0,96.0,0.0,100.0,3.0,100,0,79.0,71704134.0,98,1839,100.0,0.0,100,3,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,14.0,99.0,2494.0,38.0,38.0,100.0,0.0,100.0,0.0,200,0,100.0,939.0,100.0,7644979776.0,100.0,1005854032.0
2018-01-26,ZCH06Z00,ST12000NM0007,12000138625024,1,75.0,33970808.0,96.0,0.0,100.0,3.0,100,0,78.0,68591630.0,98,1815,100.0,0.0,100,3,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,14.0,99.0,2493.0,38.0,38.0,100.0,0.0,100.0,0.0,200,0,100.0,915.0,100.0,7338465088.0,100.0,997962656.0
2018-12-13,ZCH06Z39,ST12000NM0007,12000138625024,1,81,131736136,98.0,0.0,100.0,2.0,100.0,0.0,85.0,322878247.0,89,10189,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,109.0,100.0,709.0,31,31,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10008.0,100.0,54671516056.0,100.0,90968159030.0
2018-12-12,ZCH06Z39,ST12000NM0007,12000138625024,1,82,168431792,98.0,0.0,100.0,2.0,100.0,0.0,85.0,320286946.0,89,10166,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,109.0,100.0,708.0,29,29,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9985.0,100.0,54618215088.0,100.0,90814014966.0
