date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2018-07-26,ZCH06EFH,ST12000NM0007,12000138625024,1,65,3447784,98,0,100,2,100,0,89,866894115,93,6510,100,0,100,1,,,,,65.0,35.0,100.0,0.0,,,73.0,27.0,,,100.0,42.0,100.0,348.0,27,27,100,96,100,96,200,0,100.0,6454.0,100.0,42703487584.0,100.0,63012948838.0
2018-11-05,ZCH06ESZ,ST12000NM0007,12000138625024,1,84,227307704,96.0,0.0,100.0,4.0,100.0,504.0,81.0,137433562.0,90,9111,100.0,0.0,100,3,,,,,99.0,1.0,100.0,65537.0,,,75.0,25.0,,,100.0,100.0,100.0,1444.0,25,25,97.0,1696.0,97.0,1696.0,200.0,0.0,100.0,8655.0,100.0,49192978088.0,100.0,79452410858.0
2018-10-18,ZCH06GY8,ST12000NM0007,12000138625024,1,80,91457312,98,0,100,2,99,4488,81,141137681,91,8527,100,0,100,1,,,,,94.0,6.0,100.0,65537.0,,,76.0,24.0,,,100.0,76.0,100.0,430.0,24,24,100,0,100,0,200,0,100.0,8461.0,100.0,49932415280.0,100.0,77600583714.0
2018-10-22,ZCH06H3S,ST12000NM0007,12000138625024,1,68,6431440,94,0,100,5,98,9000,81,129228475,91,8621,100,0,100,4,,,,,94.0,6.0,100.0,0.0,,,77.0,23.0,,,100.0,86.0,100.0,436.0,23,23,100,0,100,0,200,0,100.0,8555.0,100.0,50101816416.0,100.0,78322702476.0
2018-02-02,ZCH06HJM,ST12000NM0007,12000138625024,1,81.0,130705576.0,94.0,0.0,100.0,5.0,100,0,83.0,195568401.0,98,2050,100.0,0.0,100,5,,,,,97.0,3.0,100.0,0.0,,,57.0,43.0,,,100.0,24.0,100.0,339.0,43.0,43.0,100.0,24.0,100.0,24.0,200,0,100.0,1947.0,100.0,15253163312.0,100.0,15151066602.0
2018-02-05,ZCH06HQA,ST12000NM0007,12000138625024,1,59.0,96122720.0,96.0,0.0,100.0,3.0,100,0,80.0,93075073.0,98,2335,100.0,0.0,100,3,,,,,1.0,694.0,100.0,0.0,,,58.0,42.0,,,100.0,1.0,99.0,3186.0,42.0,42.0,100.0,168.0,100.0,168.0,200,0,100.0,788.0,100.0,8122007408.0,100.0,6624234750.0
2018-09-18,ZCH06HWJ,ST12000NM0007,12000138625024,1,65,3177712,97,0,100,3,100,8,73,19235862,92,7793,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,68.0,100.0,401.0,26,26,100,0,100,0,200,0,100.0,7727.0,100.0,47392534584.0,100.0,69554147022.0
2018-02-17,ZCH06HY4,ST12000NM0007,12000138625024,1,71,11517800,92,0,100,6,100,0,82,142572458,98,2625,100,0,100,6,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,5.0,99.0,3209.0,33,33,100,48,100,48,200,0,100.0,1075.0,100.0,11889692072.0,100.0,10582969978.0
2018-12-24,ZCH06J4X,ST12000NM0007,12000138625024,1,80,94719616,97.0,0.0,100.0,3.0,100.0,18.0,85.0,285197147.0,89,10109,100.0,0.0,100,2,,,,,1.0,524.0,100.0,0.0,,,68.0,32.0,,,100.0,153.0,100.0,505.0,32,32,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10033.0,100.0,54091671016.0,100.0,86872326790.0
2018-08-30,ZCH06KTA,ST12000NM0007,12000138625024,1,68,117674672,94,0,100,5,99,5104,78,73975465817,92,7347,100,0,100,4,,,,,88.0,12.0,100.0,0.0,,,70.0,30.0,,,100.0,56.0,100.0,387.0,30,30,100,0,100,0,200,0,100.0,7283.0,100.0,45635590016.0,100.0,75575948912.0
2018-12-07,ZCH06LFE,ST12000NM0007,12000138625024,1,79,78407680,94.0,0.0,100.0,5.0,100.0,0.0,83.0,221216044.0,89,9858,100.0,0.0,100,4,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,99.0,100.0,1396.0,23,23,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9427.0,100.0,51900399344.0,100.0,83432021186.0
2018-06-01,ZCH06LS6,ST12000NM0007,12000138625024,1,77,56153656,97,0,100,3,100,0,86,441715920,96,4087,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,17.0,100.0,1242.0,35,35,100,0,100,0,200,0,100.0,3534.0,100.0,26879349312.0,100.0,34456157226.0
2018-01-23,ZCH06LWP,ST12000NM0007,12000138625024,1,83.0,212929584.0,98.0,0.0,100.0,2.0,100,0,77.0,54084326.0,98,2017,100.0,0.0,100,2,,,,,97.0,3.0,100.0,0.0,,,62.0,38.0,,,100.0,0.0,99.0,3118.0,38.0,38.0,100.0,40.0,100.0,40.0,200,0,100.0,471.0,100.0,5101708384.0,100.0,3656384435.0
2018-01-28,ZCH06M3K,ST12000NM0007,12000138625024,1,81.0,120148032.0,98.0,0.0,100.0,2.0,100,0,85.0,324938530.0,98,2210,100.0,0.0,100,2,,,,,99.0,1.0,100.0,0.0,,,64.0,36.0,,,100.0,11.0,100.0,156.0,36.0,36.0,100.0,8.0,100.0,8.0,200,0,100.0,2175.0,100.0,26428084792.0,100.0,25694067436.0
2018-02-10,ZCH06MR5,ST12000NM0007,12000138625024,1,82.0,162357128.0,99.0,0.0,100.0,1.0,100.0,0.0,86.0,432007493.0,97.0,2859.0,100.0,0.0,100.0,1.0,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,10.0,100.0,447.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,2684.0,100.0,30063142992.0,100.0,42853174284.0
2018-01-20,ZCH06MW1,ST12000NM0007,12000138625024,1,77.0,48355336.0,98.0,0.0,100.0,2.0,100,0,85.0,306395611.0,98,2025,100.0,0.0,100,2,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,4.0,100.0,150.0,30.0,30.0,100.0,0.0,100.0,0.0,200,0,100.0,1991.0,100.0,25304342128.0,100.0,24792907204.0
2018-09-29,ZCH06MYD,ST12000NM0007,12000138625024,1,75,32901384,97,0,100,3,100,3736,78,68711825,91,8067,100,0,100,2,,,,,81.0,19.0,100.0,0.0,,,77.0,23.0,,,100.0,74.0,100.0,414.0,23,23,100,24,100,24,200,0,100.0,7999.0,100.0,47862719088.0,100.0,86935974688.0
2018-11-17,ZCH06N5G,ST12000NM0007,12000138625024,1,77.0,45010392.0,96.0,0.0,100.0,4.0,92.0,33632.0,89.0,870269200.0,90.0,9178.0,100.0,0.0,100.0,3.0,,,,,87.0,13.0,100.0,0.0,,,62.0,38.0,,,100.0,80.0,99.0,3821.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,7595.0,100.0,41090074752.0,100.0,67599550726.0
2018-10-05,ZCH06NAN,ST12000NM0007,12000138625024,1,82,166866152,98,0,100,2,100,0,89,886118711,93,6466,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,53.0,100.0,287.0,24,24,100,0,100,0,200,3,100.0,6435.0,100.0,44242990800.0,100.0,63345819944.0
2018-04-13,ZCH06PAW,ST12000NM0007,12000138625024,1,79,77592960,95,0,100,4,100,0,85,309810564,96,3917,100,0,100,3,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,15.0,99.0,3528.0,33,33,100,0,100,0,200,0,100.0,2388.0,100.0,22138570992.0,100.0,25547122362.0
2018-01-16,ZCH06TQK,ST12000NM0007,12000138625024,1,75.0,29936144.0,99.0,0.0,100.0,1.0,100,0,74.0,27336562.0,100,827,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,57.0,43.0,,,100.0,1.0,100.0,1136.0,43.0,43.0,100.0,0.0,100.0,0.0,200,0,100.0,269.0,100.0,2235155896.0,100.0,1701033190.0
2018-11-16,ZCH06WYK,ST12000NM0007,12000138625024,1,82,149754128,97.0,0.0,100.0,3.0,99.0,6640.0,89.0,865787774.0,90,9158,100.0,0.0,100,2,,,,,90.0,10.0,100.0,0.0,,,68.0,32.0,,,100.0,97.0,99.0,2827.0,32,32,100.0,8.0,100.0,8.0,200.0,0.0,100.0,7920.0,100.0,42188308272.0,100.0,68801440406.0
2018-01-05,ZCH06X6C,ST12000NM0007,12000138625024,1,78.0,60952796.0,95.0,0.0,100.0,4.0,99.0,563.0,63.0,2180255.0,99.0,1591.0,100.0,0.0,100.0,4.0,,,,,100.0,0.0,100.0,21475164165.0,,,65.0,35.0,,,100.0,0.0,100.0,1278.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27.0,100.0,1012187016.0,100.0,269512945.0
2018-12-17,ZCH06XCL,ST12000NM0007,12000138625024,1,83,186079306,94.0,0.0,100.0,5.0,100.0,0.0,86.0,435988921.0,89,10278,100.0,0.0,100,4,,,,,100.0,0.0,100.0,0.0,,,57.0,43.0,,,100.0,102.0,100.0,697.0,43,43,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10110.0,100.0,54433772648.0,100.0,112744637214.0
2018-01-27,ZCH06Z00,ST12000NM0007,12000138625024,1,80.0,104236152.0,96.0,0.0,100.0,3.0,100,0,79.0,71704134.0,98,1839,100.0,0.0,100,3,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,14.0,99.0,2494.0,38.0,38.0,100.0,0.0,100.0,0.0,200,0,100.0,939.0,100.0,7644979776.0,100.0,1005854032.0
2018-12-13,ZCH06Z39,ST12000NM0007,12000138625024,1,81,131736136,98.0,0.0,100.0,2.0,100.0,0.0,85.0,322878247.0,89,10189,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,109.0,100.0,709.0,31,31,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10008.0,100.0,54671516056.0,100.0,90968159030.0
2018-10-02,ZCH07075,ST12000NM0007,12000138625024,1,80,106183072,97,0,100,3,100,0,79,86012322,91,8480,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,90.0,100.0,654.0,28,28,100,368,100,368,200,0,100.0,8300.0,100.0,49012664024.0,100.0,76581919022.0
2018-11-16,ZCH070LV,ST12000NM0007,12000138625024,1,73,18210552,98.0,0.0,100.0,2.0,100.0,0.0,83.0,195858293.0,90,9224,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,94.0,100.0,469.0,36,36,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9148.0,100.0,51899579080.0,100.0,83616789430.0
2018-09-17,ZCH070MN,ST12000NM0007,12000138625024,1,84,229154024,95,0,100,4,92,34112,89,755741628,92,7711,100,0,100,3,,,,,83.0,17.0,100.0,0.0,,,64.0,36.0,,,100.0,65.0,99.0,2727.0,36,36,100,0,100,0,200,0,100.0,6497.0,100.0,38177459008.0,100.0,59220103676.0
2018-09-13,ZCH070RB,ST12000NM0007,12000138625024,1,83,217254114,96,0,100,4,100,0,89,731789485,92,7612,100,0,100,3,,,,,100.0,0.0,100.0,4.0,,,64.0,36.0,,,100.0,58.0,99.0,3242.0,36,36,100,0,100,0,200,2,100.0,6409.0,100.0,37444272016.0,100.0,58232174570.0
2018-10-02,ZCH070ZQ,ST12000NM0007,12000138625024,1,73,243638248,96,0,100,4,100,1456,87,483003237,95,5017,100,0,100,3,,,,,94.0,6.0,100.0,0.0,,,68.0,32.0,,,100.0,91.0,100.0,429.0,32,32,100,56,100,56,200,0,100.0,4873.0,100.0,30687960912.0,100.0,41577256300.0
2018-07-31,ZCH0715W,ST12000NM0007,12000138625024,1,77,89996224,98,0,100,2,93,28248,87,508510635,94,5646,100,0,100,1,,,,,63.0,37.0,100.0,0.0,,,61.0,39.0,,,100.0,84.0,100.0,946.0,39,39,100,32,100,32,200,0,100.0,5344.0,100.0,33738488184.0,100.0,23480497279.0
2018-01-05,ZCH071VT,ST12000NM0007,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-02,ZCH072P4,ST12000NM0007,12000138625024,1,81,140405624,94,0,100,5,100,178,89,734327616,94,5529,100,0,100,4,,,,,100.0,0.0,100.0,8590065666.0,,,80.0,20.0,,,100.0,40.0,100.0,449.0,20,20,100,0,100,0,200,0,100.0,5399.0,100.0,39498653936.0,100.0,54880292660.0
2018-08-03,ZCH073ET,ST12000NM0007,12000138625024,1,82,157879752,97,0,100,3,100,26,82,17788402101,94,5603,100,0,100,2,,,,,100.0,0.0,100.0,4295032833.0,,,61.0,39.0,,,100.0,34.0,100.0,1308.0,39,39,100,0,100,0,200,0,100.0,5030.0,100.0,31715882264.0,100.0,49740915420.0
2018-01-24,ZCH073SG,ST12000NM0007,12000138625024,1,75.0,33222600.0,99.0,0.0,100.0,1.0,100,0,77.0,54842980.0,99,1019,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,5.0,100.0,1103.0,31.0,31.0,100.0,0.0,100.0,0.0,200,0,100.0,480.0,100.0,4616406272.0,100.0,3717607566.0
2018-12-17,ZCH073Z9,ST12000NM0007,12000138625024,1,79,75153538,94.0,0.0,100.0,5.0,100.0,233.0,77.0,30410646012.0,89,10278,100.0,0.0,100,4,,,,,100.0,0.0,100.0,21475229702.0,,,58.0,42.0,,,100.0,119.0,100.0,700.0,42,42,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10096.0,100.0,54948245216.0,100.0,91855517794.0
2018-02-09,ZCH075WG,ST12000NM0007,12000138625024,1,71,11547000,99,0,100,1,100,0,80,107176956,99,1403,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,5.0,100.0,1118.0,36,36,99,712,99,712,200,0,100.0,863.0,100.0,8716882984.0,100.0,7652121350.0
2018-11-16,ZCH076MP,ST12000NM0007,12000138625024,1,76,39087480,99.0,0.0,100.0,2.0,100.0,0.0,84.0,271005952.0,90,9224,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,93.0,100.0,468.0,34,34,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9146.0,100.0,51931319112.0,100.0,101184062752.0
2018-05-09,ZCH07AT8,ST12000NM0007,12000138625024,1,81,115118464,97,0,100,3,100,32,81,13318440115,96,4358,100,0,100,2,,,,,100.0,0.0,100.0,17180131332.0,,,61.0,39.0,,,100.0,68.0,100.0,452.0,39,39,100,0,100,0,200,0,100.0,4242.0,100.0,26924445888.0,100.0,32516957728.0
2018-09-20,ZCH07AV7,ST12000NM0007,12000138625024,1,84,240424312,94,0,100,5,100,0,89,792395452,92,7573,100,0,100,4,,,,,100.0,0.0,100.0,0.0,,,63.0,37.0,,,100.0,121.0,100.0,598.0,37,37,100,0,100,0,200,0,100.0,7437.0,100.0,40679204416.0,100.0,57949967752.0
2018-10-17,ZCH07B83,ST12000NM0007,12000138625024,1,82,173120080,91,0,100,7,98,7984,89,784024821,91,8435,100,0,100,6,,,,,96.0,4.0,100.0,0.0,,,65.0,35.0,,,100.0,84.0,99.0,3466.0,35,35,100,192,100,192,200,0,100.0,6857.0,100.0,38502404912.0,100.0,62990574846.0
2018-08-06,ZCH07C2E,ST12000NM0007,12000138625024,1,83,194928248,94,0,100,5,100,64,82,22294094179,93,6923,100,0,100,4,,,,,1.0,4041.0,100.0,0.0,,,78.0,22.0,,,100.0,65.0,100.0,1353.0,22,22,100,0,100,0,200,0,100.0,6469.0,100.0,42087770624.0,100.0,57960766484.0
2018-06-23,ZCH07CLT,ST12000NM0007,12000138625024,1,84,243405536,93,0,100,6,100,0,86,419955468,95,4737,100,0,100,2,,,,,1.0,168.0,100.0,0.0,,,62.0,38.0,,,100.0,64.0,100.0,896.0,38,38,98,1024,98,1024,200,0,100.0,4426.0,100.0,30423087736.0,100.0,16207102046.0
2018-12-31,ZCH07CVK,ST12000NM0007,12000138625024,1,81,141040136,94.0,0.0,100.0,5.0,100.0,35.0,90.0,5246141262.0,89,10167,100.0,0.0,100,4,,,,,100.0,0.0,100.0,12885098499.0,,,71.0,29.0,,,100.0,108.0,99.0,3400.0,29,29,100.0,0.0,100.0,0.0,200.0,0.0,100.0,8633.0,100.0,44516806528.0,100.0,77451960879.0
2018-05-21,ZCH07D2N,ST12000NM0007,12000138625024,1,81,124895208,94,0,100,5,100,0,88,627405303,95,5086,100,0,100,4,,,,,100.0,0.0,100.0,4295032833.0,,,70.0,30.0,,,100.0,35.0,100.0,1270.0,30,30,100,0,100,0,200,1,100.0,4647.0,100.0,36246826152.0,100.0,44444534090.0
2018-11-02,ZCH07D75,ST12000NM0007,12000138625024,1,73,22032720,94.0,0.0,100.0,5.0,100.0,0.0,89.0,750699547.0,91,8558,100.0,0.0,100,4,,,,,100.0,0.0,100.0,4295032833.0,,,69.0,31.0,,,100.0,118.0,99.0,2779.0,31,31,100.0,0.0,100.0,0.0,200.0,1.0,100.0,7625.0,100.0,43737523728.0,100.0,41735177750.0
2018-08-03,ZCH07DK0,ST12000NM0007,12000138625024,1,69,8107832,96,0,100,4,100,0,89,812241697,93,6841,100,0,100,3,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,76.0,100.0,1337.0,22,22,100,0,100,0,200,0,100.0,6393.0,100.0,41561465088.0,100.0,58056105498.0
2018-03-28,ZCH07DVP,ST12000NM0007,12000138625024,1,81,139959616,97,0,100,3,100,0,87,536396213,96,3962,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,31.0,100.0,457.0,29,29,100,0,100,0,200,0,100.0,3803.0,100.0,34376446672.0,100.0,42179584424.0
2018-09-16,ZCH07EEG,ST12000NM0007,12000138625024,1,71,12281112,98,0,100,2,89,45360,74,24000434,92,7758,100,0,100,1,,,,,92.0,8.0,100.0,0.0,,,69.0,31.0,,,100.0,71.0,100.0,407.0,31,31,100,8,100,8,200,0,100.0,7694.0,100.0,46989049536.0,100.0,70454952580.0
2018-05-22,ZCH07ELY,ST12000NM0007,12000138625024,1,84,230661904,90,0,100,8,100,8,88,627469670,95,5103,100,0,100,7,,,,,84.0,16.0,100.0,0.0,,,72.0,28.0,,,100.0,35.0,100.0,1254.0,28,28,100,48,100,48,200,0,100.0,4665.0,100.0,36857372800.0,100.0,46381222204.0
2018-11-07,ZCH07FD4,ST12000NM0007,12000138625024,1,67.0,4772928.0,94.0,0.0,100.0,5.0,99.0,7776.0,89.0,856115774.0,91.0,8560.0,100.0,0.0,100.0,4.0,,,,,90.0,10.0,100.0,0.0,,,65.0,35.0,,,100.0,94.0,99.0,2469.0,35.0,35.0,100.0,32.0,100.0,32.0,200.0,0.0,100.0,7728.0,100.0,41721460920.0,100.0,68879196807.0
2018-12-10,ZCH07FD5,ST12000NM0007,12000138625024,1,100,1170160,91.0,0.0,100.0,8.0,92.0,33920.0,90.0,903577363.0,90,9352,100.0,0.0,100,7,,,,,38.0,62.0,100.0,0.0,,,54.0,46.0,,,100.0,115.0,99.0,3196.0,46,46,100.0,0.0,100.0,0.0,200.0,0.0,100.0,8146.0,100.0,42849731064.0,100.0,72876769008.0
2018-01-23,ZCH07FRY,ST12000NM0007,12000138625024,1,80.0,98910816.0,99.0,0.0,100.0,1.0,100,0,76.0,40362773.0,99,1104,100.0,0.0,100,1,,,,,100.0,0.0,100.0,0.0,,,56.0,44.0,,,100.0,21.0,100.0,730.0,44.0,44.0,99.0,704.0,99.0,704.0,200,0,100.0,833.0,100.0,4472318680.0,100.0,509411194.0
2018-11-20,ZCH07G8S,ST12000NM0007,12000138625024,1,83,180128920,98.0,0.0,100.0,2.0,100.0,32.0,90.0,910897435.0,90,9037,100.0,0.0,100,1,,,,,88.0,12.0,100.0,0.0,,,73.0,27.0,,,100.0,149.0,100.0,667.0,27,27,100.0,48.0,100.0,48.0,200.0,0.0,100.0,8890.0,100.0,46854594192.0,100.0,70024883630.0
2018-12-05,ZCH07GNX,ST12000NM0007,12000138625024,1,78.0,64382464.0,94.0,0.0,100.0,5.0,100.0,520.0,84.0,246852867.0,89.0,9839.0,100.0,0.0,100.0,4.0,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,106.0,100.0,1466.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9374.0,100.0,53735091008.0,100.0,83048135294.0
2018-09-14,ZCH07GTS,ST12000NM0007,12000138625024,1,82,143334400,91,0,100,7,98,8496,79,71020453,91,8024,100,0,100,6,,,,,99.0,1.0,100.0,0.0,,,74.0,26.0,,,100.0,85.0,100.0,538.0,26,26,100,0,100,0,200,0,100.0,7898.0,100.0,47393197544.0,100.0,83853731374.0
2018-10-07,ZCH07GX5,ST12000NM0007,12000138625024,1,83,212864552,95,0,100,4,100,952,80,108817968,91,8579,100,0,100,3,,,,,99.0,1.0,100.0,0.0,,,71.0,29.0,,,100.0,70.0,100.0,666.0,29,29,100,0,100,0,200,0,100.0,8392.0,100.0,49404255080.0,100.0,77273529706.0
2018-05-06,ZCH07H42,ST12000NM0007,12000138625024,1,79,78408856,96,0,100,4,100,0,86,419883589,96,4120,100,0,100,3,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,12.0,99.0,2264.0,38,38,100,0,100,0,200,0,100.0,3307.0,100.0,26950760488.0,100.0,32211810196.0
2018-07-30,ZCH07H81,ST12000NM0007,12000138625024,1,79,79068432,94,0,100,5,100,13,86,9457241672,93,6697,100,0,100,4,,,,,100.0,0.0,100.0,8590065666.0,,,81.0,19.0,,,100.0,66.0,100.0,1205.0,19,19,100,0,100,0,200,0,100.0,6304.0,100.0,40981812688.0,100.0,77505540056.0
2018-10-29,ZCH07HG8,ST12000NM0007,12000138625024,1,81,139263608,98,0,100,2,100,1616,83,189931648,90,9122,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,98.0,100.0,678.0,27,27,100,0,100,0,200,0,100.0,8937.0,100.0,51583750776.0,100.0,83321240446.0
2018-07-24,ZCH07HKX,ST12000NM0007,12000138625024,1,80,108091736,94,0,100,5,100,0,87,504163573,94,6105,100,0,100,4,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,79.0,99.0,2970.0,36,36,100,0,100,0,200,0,100.0,5209.0,100.0,35054204808.0,100.0,22183802026.0
2018-06-12,ZCH07HXB,ST12000NM0007,12000138625024,1,84,238148704,92,0,100,6,100,0,89,737034834,94,5788,100,0,100,5,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,48.0,100.0,547.0,23,23,100,0,100,0,200,0,100.0,5618.0,100.0,40062643608.0,100.0,56855324738.0
