date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2018-12-05,ZCH0657N,ST12000NM0007,12000138625024,1,82.0,146699736.0,96.0,0.0,100.0,4.0,100.0,0.0,84.0,278905569.0,89.0,9680.0,100.0,0.0,100.0,3.0,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,83.0,100.0,487.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9604.0,100.0,53939965800.0,100.0,84146330946.0
2018-12-04,ZCH0657N,ST12000NM0007,12000138625024,1,82,164388000,96.0,0.0,100.0,4.0,100.0,0.0,84.0,276491837.0,89,9657,100.0,0.0,100,3,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,83.0,100.0,486.0,22,22,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9581.0,100.0,53872529944.0,100.0,83987314410.0
2018-08-02,ZCH065DF,ST12000NM0007,12000138625024,1,84,239821672,98,0,100,2,100,649,89,5159140539,93,6678,100,0,100,1,,,,,99.0,1.0,100.0,8590065666.0,,,70.0,30.0,,,100.0,57.0,100.0,358.0,30,30,100,0,100,0,200,0,100.0,6619.0,100.0,43197559328.0,100.0,61534592180.0
2018-08-01,ZCH065DF,ST12000NM0007,12000138625024,1,83,208124328,98,0,100,2,100,632,89,861340076,93,6654,100,0,100,1,,,,,99.0,1.0,100.0,0.0,,,71.0,29.0,,,100.0,57.0,100.0,357.0,29,29,100,0,100,0,200,0,100.0,6595.0,100.0,43132891848.0,100.0,61323421588.0
2018-07-31,ZCH065DF,ST12000NM0007,12000138625024,1,82,176081800,98,0,100,2,100,528,89,857748565,93,6631,100,0,100,1,,,,,99.0,1.0,100.0,0.0,,,70.0,30.0,,,100.0,57.0,100.0,356.0,30,30,100,0,100,0,200,0,100.0,6572.0,100.0,43031940632.0,100.0,61148189452.0
2018-07-30,ZCH065DF,ST12000NM0007,12000138625024,1,82,155149672,98,0,100,2,100,408,89,854918493,93,6607,100,0,100,1,,,,,99.0,1.0,100.0,0.0,,,71.0,29.0,,,100.0,56.0,100.0,355.0,29,29,100,0,100,0,200,0,100.0,6547.0,100.0,42941582632.0,100.0,60973474596.0
2018-05-25,ZCH0661Q,ST12000NM0007,12000138625024,1,76,37524032,98,0,100,2,100,0,88,681865442,95,5025,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,34.0,100.0,283.0,30,30,96,1968,96,1968,200,0,100.0,4971.0,100.0,38180091592.0,100.0,49259859116.0
2018-05-24,ZCH0661Q,ST12000NM0007,12000138625024,1,83,214014776,98,0,100,2,100,0,88,678238030,95,4999,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,34.0,100.0,282.0,29,29,96,1968,96,1968,200,0,100.0,4945.0,100.0,38088919472.0,100.0,49039240708.0
2018-05-23,ZCH0661Q,ST12000NM0007,12000138625024,1,83,222722368,98,0,100,2,100,0,88,675003020,95,4975,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,34.0,100.0,281.0,29,29,96,2096,96,2096,200,0,100.0,4921.0,100.0,38027395288.0,100.0,48865331740.0
2018-05-22,ZCH0661Q,ST12000NM0007,12000138625024,1,83,218440008,98,0,100,2,100,0,88,672281797,95,4951,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,34.0,100.0,280.0,29,29,100,0,100,0,200,0,100.0,4898.0,100.0,37950964592.0,100.0,48693339204.0
2018-05-13,ZCH066ET,ST12000NM0007,12000138625024,1,81,122076200,97,0,100,3,100,2,88,588291846,95,4826,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,32.0,100.0,1110.0,21,21,100,0,100,0,200,0,100.0,4455.0,100.0,36005741160.0,100.0,43706264014.0
2018-05-12,ZCH066ET,ST12000NM0007,12000138625024,1,82,144453496,97,0,100,3,100,0,88,585752469,95,4803,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,32.0,100.0,1109.0,21,21,100,0,100,0,200,0,100.0,4432.0,100.0,35954665736.0,100.0,43535576102.0
2018-05-11,ZCH066ET,ST12000NM0007,12000138625024,1,82,145547168,97,0,100,3,100,0,88,582955361,95,4778,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,31.0,100.0,1108.0,22,22,100,0,100,0,200,0,100.0,4407.0,100.0,35876492344.0,100.0,43370702518.0
2018-05-10,ZCH066ET,ST12000NM0007,12000138625024,1,80,95228056,97,0,100,3,100,0,88,579846989,95,4754,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,30.0,100.0,1107.0,22,22,100,0,100,0,200,0,100.0,4383.0,100.0,35796465248.0,100.0,43156269862.0
2018-04-14,ZCH0688C,ST12000NM0007,12000138625024,1,81,122105368,98,0,100,2,100,0,84,229438840,98,2000,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,24.0,100.0,93.0,28,28,100,0,100,0,200,0,100.0,1991.0,100.0,27177018968.0,100.0,17134610340.0
2018-04-13,ZCH0688C,ST12000NM0007,12000138625024,1,79,76894344,98,0,100,2,100,0,84,226993202,98,1976,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,23.0,100.0,92.0,28,28,100,0,100,0,200,0,100.0,1967.0,100.0,27089248352.0,100.0,16933029172.0
2018-04-12,ZCH0688C,ST12000NM0007,12000138625024,1,84,230854352,98,0,100,2,100,0,83,223862657,98,1952,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,23.0,100.0,91.0,28,28,100,0,100,0,200,0,100.0,1943.0,100.0,27000809120.0,100.0,16687146284.0
2018-04-11,ZCH0688C,ST12000NM0007,12000138625024,1,83,186825712,98,0,100,2,100,0,83,221461650,98,1929,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,22.0,100.0,90.0,28,28,100,0,100,0,200,0,100.0,1920.0,100.0,26910883736.0,100.0,16488902380.0
2018-10-03,ZCH069CE,ST12000NM0007,12000138625024,1,81,132748154,95,0,100,4,100,0,82,167535908,91,8498,100,0,100,3,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,70.0,100.0,652.0,22,22,100,0,100,0,200,0,100.0,8318.0,100.0,48515080872.0,100.0,98834601007.0
2018-10-02,ZCH069CE,ST12000NM0007,12000138625024,1,83,218979472,97,0,100,3,100,0,82,165613712,91,8480,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,70.0,100.0,650.0,22,22,100,0,100,0,200,0,100.0,8300.0,100.0,48459106808.0,100.0,98732665613.0
2018-10-01,ZCH069CE,ST12000NM0007,12000138625024,1,83,213433656,97,0,100,3,100,0,82,162298657,91,8456,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,70.0,100.0,649.0,22,22,100,0,100,0,200,0,100.0,8276.0,100.0,48361007912.0,100.0,98581077989.0
2018-09-30,ZCH069CE,ST12000NM0007,12000138625024,1,84,236637712,97,0,100,3,100,0,82,159126410,91,8432,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,70.0,100.0,648.0,22,22,100,0,100,0,200,0,100.0,8252.0,100.0,48244581408.0,100.0,98476567869.0
2018-07-26,ZCH06EFH,ST12000NM0007,12000138625024,1,65,3447784,98,0,100,2,100,0,89,866894115,93,6510,100,0,100,1,,,,,65.0,35.0,100.0,0.0,,,73.0,27.0,,,100.0,42.0,100.0,348.0,27,27,100,96,100,96,200,0,100.0,6454.0,100.0,42703487584.0,100.0,63012948838.0
2018-07-25,ZCH06EFH,ST12000NM0007,12000138625024,1,78.0,63270312.0,98.0,0.0,100.0,2.0,100.0,0.0,89.0,864290833.0,93.0,6487.0,100.0,0.0,100.0,1.0,,,,,65.0,35.0,100.0,0.0,,,73.0,27.0,,,100.0,42.0,100.0,346.0,27.0,27.0,100.0,96.0,100.0,96.0,200.0,0.0,100.0,6431.0,100.0,42622424008.0,100.0,62909694046.0
2018-07-24,ZCH06EFH,ST12000NM0007,12000138625024,1,78,67879936,98,0,100,2,100,0,89,861291814,93,6462,100,0,100,1,,,,,65.0,35.0,100.0,0.0,,,73.0,27.0,,,100.0,42.0,100.0,345.0,27,27,100,96,100,96,200,0,100.0,6406.0,100.0,42532860544.0,100.0,62759726478.0
2018-07-23,ZCH06EFH,ST12000NM0007,12000138625024,1,77,48440528,98,0,100,2,100,0,89,857380624,93,6438,100,0,100,1,,,,,65.0,35.0,100.0,0.0,,,72.0,28.0,,,100.0,42.0,100.0,344.0,28,28,100,120,100,120,200,0,100.0,6383.0,100.0,42433779592.0,100.0,62595227390.0
2018-11-05,ZCH06ESZ,ST12000NM0007,12000138625024,1,84,227307704,96.0,0.0,100.0,4.0,100.0,504.0,81.0,137433562.0,90,9111,100.0,0.0,100,3,,,,,99.0,1.0,100.0,65537.0,,,75.0,25.0,,,100.0,100.0,100.0,1444.0,25,25,97.0,1696.0,97.0,1696.0,200.0,0.0,100.0,8655.0,100.0,49192978088.0,100.0,79452410858.0
2018-11-04,ZCH06ESZ,ST12000NM0007,12000138625024,1,78,66901344,96.0,0.0,100.0,4.0,100.0,480.0,81.0,135665447.0,90,9086,100.0,0.0,100,3,,,,,99.0,1.0,100.0,65537.0,,,75.0,25.0,,,100.0,100.0,100.0,1443.0,25,25,97.0,1696.0,97.0,1696.0,200.0,0.0,100.0,8631.0,100.0,49185045240.0,100.0,79299937346.0
2018-11-03,ZCH06ESZ,ST12000NM0007,12000138625024,1,79,83752104,96.0,0.0,100.0,4.0,100.0,464.0,81.0,132795079.0,90,9062,100.0,0.0,100,3,,,,,99.0,1.0,100.0,65537.0,,,74.0,26.0,,,100.0,99.0,100.0,1442.0,26,26,97.0,1696.0,97.0,1696.0,200.0,0.0,100.0,8607.0,100.0,49178722408.0,100.0,79078970082.0
2018-11-02,ZCH06ESZ,ST12000NM0007,12000138625024,1,79,84452184,96.0,0.0,100.0,4.0,100.0,376.0,81.0,128427779.0,90,9039,100.0,0.0,100,3,,,,,100.0,0.0,100.0,0.0,,,73.0,27.0,,,100.0,98.0,100.0,1441.0,27,27,100.0,8.0,100.0,8.0,200.0,0.0,100.0,8583.0,100.0,49165888128.0,100.0,78848363810.0
2018-10-18,ZCH06GY8,ST12000NM0007,12000138625024,1,80,91457312,98,0,100,2,99,4488,81,141137681,91,8527,100,0,100,1,,,,,94.0,6.0,100.0,65537.0,,,76.0,24.0,,,100.0,76.0,100.0,430.0,24,24,100,0,100,0,200,0,100.0,8461.0,100.0,49932415280.0,100.0,77600583714.0
2018-10-17,ZCH06GY8,ST12000NM0007,12000138625024,1,83,208314040,98,0,100,2,100,0,81,136791084,91,8500,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,76.0,100.0,429.0,23,23,100,0,100,0,200,0,100.0,8434.0,100.0,49815281480.0,100.0,77346292794.0
2018-10-16,ZCH06GY8,ST12000NM0007,12000138625024,1,82,165083888,98,0,100,2,100,0,81,133764727,91,8476,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,76.0,100.0,428.0,24,24,100,0,100,0,200,0,100.0,8411.0,100.0,49707532584.0,100.0,77166670810.0
2018-10-15,ZCH06GY8,ST12000NM0007,12000138625024,1,79,77642304,98,0,100,2,100,0,81,129294712,91,8452,100,0,100,1,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,76.0,100.0,427.0,24,24,100,0,100,0,200,0,100.0,8386.0,100.0,49605599856.0,100.0,76937021282.0
2018-10-22,ZCH06H3S,ST12000NM0007,12000138625024,1,68,6431440,94,0,100,5,98,9000,81,129228475,91,8621,100,0,100,4,,,,,94.0,6.0,100.0,0.0,,,77.0,23.0,,,100.0,86.0,100.0,436.0,23,23,100,0,100,0,200,0,100.0,8555.0,100.0,50101816416.0,100.0,78322702476.0
2018-10-21,ZCH06H3S,ST12000NM0007,12000138625024,1,84,237565224,94,0,100,5,98,8448,81,126023126,91,8597,100,0,100,4,,,,,94.0,6.0,100.0,0.0,,,77.0,23.0,,,100.0,86.0,100.0,435.0,23,23,100,0,100,0,200,0,100.0,8531.0,100.0,50021089496.0,100.0,78146281468.0
2018-10-20,ZCH06H3S,ST12000NM0007,12000138625024,1,82,141985864,94,0,100,5,100,3320,81,120831729,91,8573,100,0,100,4,,,,,99.0,1.0,100.0,0.0,,,77.0,23.0,,,100.0,86.0,100.0,434.0,23,23,100,0,100,0,200,0,100.0,8507.0,100.0,49926583200.0,100.0,77901067596.0
2018-10-19,ZCH06H3S,ST12000NM0007,12000138625024,1,81,129234920,94,0,100,5,100,768,81,117528018,91,8549,100,0,100,4,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,86.0,100.0,433.0,23,23,100,0,100,0,200,0,100.0,8483.0,100.0,49842382304.0,100.0,77728376692.0
2018-02-02,ZCH06HJM,ST12000NM0007,12000138625024,1,81.0,130705576.0,94.0,0.0,100.0,5.0,100,0,83.0,195568401.0,98,2050,100.0,0.0,100,5,,,,,97.0,3.0,100.0,0.0,,,57.0,43.0,,,100.0,24.0,100.0,339.0,43.0,43.0,100.0,24.0,100.0,24.0,200,0,100.0,1947.0,100.0,15253163312.0,100.0,15151066602.0
2018-02-01,ZCH06HJM,ST12000NM0007,12000138625024,1,80.0,89551784.0,94.0,0.0,100.0,5.0,100,0,83.0,191420822.0,98,2026,100.0,0.0,100,5,,,,,97.0,3.0,100.0,0.0,,,58.0,42.0,,,100.0,24.0,100.0,338.0,42.0,42.0,100.0,24.0,100.0,24.0,200,0,100.0,1923.0,100.0,14939673264.0,100.0,14935121298.0
2018-01-31,ZCH06HJM,ST12000NM0007,12000138625024,1,75.0,90543512.0,94.0,0.0,100.0,5.0,100.0,0.0,83.0,188166774.0,98.0,2002.0,100.0,0.0,100.0,5.0,,,,,97.0,3.0,100.0,0.0,,,56.0,44.0,,,100.0,24.0,100.0,337.0,44.0,44.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,1899.0,100.0,14652050560.0,100.0,14735453834.0
2018-01-30,ZCH06HJM,ST12000NM0007,12000138625024,1,77.0,54143184.0,94.0,0.0,100.0,5.0,100,0,83.0,186503634.0,98,1977,100.0,0.0,100,5,,,,,100.0,0.0,100.0,0.0,,,55.0,45.0,,,100.0,24.0,100.0,336.0,45.0,45.0,100.0,24.0,100.0,24.0,200,0,100.0,1875.0,100.0,14563784096.0,100.0,14543179098.0
2018-02-05,ZCH06HQA,ST12000NM0007,12000138625024,1,59.0,96122720.0,96.0,0.0,100.0,3.0,100,0,80.0,93075073.0,98,2335,100.0,0.0,100,3,,,,,1.0,694.0,100.0,0.0,,,58.0,42.0,,,100.0,1.0,99.0,3186.0,42.0,42.0,100.0,168.0,100.0,168.0,200,0,100.0,788.0,100.0,8122007408.0,100.0,6624234750.0
2018-02-04,ZCH06HQA,ST12000NM0007,12000138625024,1,57.0,123777624.0,96.0,0.0,100.0,3.0,100,0,80.0,91423881.0,98,2310,100.0,0.0,100,3,,,,,1.0,271.0,100.0,0.0,,,58.0,42.0,,,100.0,1.0,99.0,3185.0,42.0,42.0,100.0,160.0,100.0,160.0,200,0,100.0,764.0,100.0,8064674288.0,100.0,6465082014.0
2018-02-03,ZCH06HQA,ST12000NM0007,12000138625024,1,74.0,140199192.0,96.0,0.0,100.0,3.0,100,0,80.0,89646596.0,98,2290,100.0,0.0,100,3,,,,,96.0,4.0,100.0,0.0,,,59.0,41.0,,,100.0,1.0,99.0,3184.0,41.0,41.0,100.0,16.0,100.0,16.0,200,0,100.0,744.0,100.0,7969336168.0,100.0,6332700814.0
2018-02-02,ZCH06HQA,ST12000NM0007,12000138625024,1,82.0,164040840.0,96.0,0.0,100.0,3.0,100,0,79.0,86414664.0,98,2266,100.0,0.0,100,3,,,,,100.0,0.0,100.0,0.0,,,59.0,41.0,,,100.0,1.0,99.0,3183.0,41.0,41.0,100.0,0.0,100.0,0.0,200,0,100.0,720.0,100.0,7741163680.0,100.0,6096433486.0
2018-09-18,ZCH06HWJ,ST12000NM0007,12000138625024,1,65,3177712,97,0,100,3,100,8,73,19235862,92,7793,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,68.0,100.0,401.0,26,26,100,0,100,0,200,0,100.0,7727.0,100.0,47392534584.0,100.0,69554147022.0
2018-09-17,ZCH06HWJ,ST12000NM0007,12000138625024,1,80,107538920,97,0,100,3,100,0,73,17839559,92,7781,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,68.0,100.0,401.0,26,26,100,0,100,0,200,0,100.0,7715.0,100.0,47349028120.0,100.0,69457874014.0
2018-09-16,ZCH06HWJ,ST12000NM0007,12000138625024,1,78,67645560,97,0,100,3,100,0,72,15050902,92,7756,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,68.0,100.0,400.0,26,26,100,0,100,0,200,0,100.0,7690.0,100.0,47266247560.0,100.0,69256620478.0
2018-09-15,ZCH06HWJ,ST12000NM0007,12000138625024,1,79,74724224,97,0,100,3,100,0,71,12446606,92,7732,100,0,100,2,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,68.0,100.0,399.0,26,26,100,0,100,0,200,0,100.0,7666.0,100.0,47186858360.0,100.0,69098947710.0
2018-02-17,ZCH06HY4,ST12000NM0007,12000138625024,1,71,11517800,92,0,100,6,100,0,82,142572458,98,2625,100,0,100,6,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,5.0,99.0,3209.0,33,33,100,48,100,48,200,0,100.0,1075.0,100.0,11889692072.0,100.0,10582969978.0
2018-02-16,ZCH06HY4,ST12000NM0007,12000138625024,1,80,94710672,92,0,100,6,100,0,81,138616419,98,2601,100,0,100,6,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,5.0,99.0,3208.0,33,33,100,48,100,48,200,0,100.0,1052.0,100.0,11619423056.0,100.0,10204009010.0
2018-02-15,ZCH06HY4,ST12000NM0007,12000138625024,1,83,204520600,92,0,100,6,100,0,81,134790240,98,2578,100,0,100,6,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,5.0,99.0,3207.0,33,33,100,48,100,48,200,0,100.0,1028.0,100.0,11379495208.0,100.0,9821324490.0
2018-02-14,ZCH06HY4,ST12000NM0007,12000138625024,1,84,241630280,92,0,100,6,100,0,81,130592177,98,2553,100,0,100,6,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,5.0,99.0,3206.0,33,33,100,48,100,48,200,0,100.0,1003.0,100.0,11081614928.0,100.0,9423892226.0
2018-12-24,ZCH06J4X,ST12000NM0007,12000138625024,1,80,94719616,97.0,0.0,100.0,3.0,100.0,18.0,85.0,285197147.0,89,10109,100.0,0.0,100,2,,,,,1.0,524.0,100.0,0.0,,,68.0,32.0,,,100.0,153.0,100.0,505.0,32,32,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10033.0,100.0,54091671016.0,100.0,86872326790.0
