2014-04-02,94.0,1.0,100.0,61.0,61.0
2015-11-18,100.0,55.0,100.0,100.0,100.0
2015-02-04,100.0,44.0,100.0,99.0,99.0
2014-08-20,100.0,28.0,100.0,100.0,100.0
2015-02-13,100.0,4.0,100.0,100.0,100.0
2015-10-05,99.0,99.0,100.0,99.0,99.0
2015-07-04,99.0,84.0,100.0,100.0,100.0
2015-07-06,99.0,81.0,100.0,100.0,100.0
2014-09-13,100.0,96.0,100.0,97.0,97.0
2014-09-14,100.0,91.0,100.0,97.0,97.0
2014-09-15,100.0,90.0,100.0,97.0,97.0
2014-09-17,100.0,89.0,100.0,94.0,94.0
2014-09-25,100.0,88.0,100.0,95.0,95.0
2014-09-27,100.0,88.0,100.0,94.0,94.0
2014-09-29,100.0,88.0,100.0,93.0,93.0
2014-07-16,100.0,92.0,100.0,98.0,98.0
2014-07-17,100.0,86.0,100.0,98.0,98.0
2014-07-18,100.0,80.0,100.0,98.0,98.0
2014-07-19,100.0,80.0,100.0,97.0,97.0
2014-07-21,100.0,57.0,100.0,97.0,97.0
2014-07-22,100.0,50.0,100.0,97.0,97.0
2014-07-24,100.0,44.0,100.0,77.0,77.0
2014-07-25,100.0,32.0,100.0,77.0,77.0
2014-07-26,100.0,31.0,100.0,77.0,77.0
2014-07-27,100.0,21.0,100.0,77.0,77.0
2014-07-28,100.0,1.0,100.0,77.0,77.0
2014-07-29,100.0,1.0,100.0,76.0,76.0
2014-07-30,100.0,1.0,100.0,72.0,72.0
2015-03-16,98.0,98.0,100.0,98.0,98.0
2015-03-17,98.0,96.0,100.0,98.0,98.0
2014-12-22,100.0,100.0,94.0,100.0,100.0
2015-09-25,98.0,94.0,100.0,100.0,100.0
2015-10-04,97.0,94.0,100.0,100.0,100.0
2015-10-13,95.0,94.0,100.0,100.0,100.0
2015-10-21,94.0,94.0,100.0,100.0,100.0
2015-12-21,79.0,94.0,100.0,100.0,100.0
2015-12-22,73.0,94.0,100.0,100.0,100.0
2015-12-23,72.0,94.0,100.0,100.0,100.0
2015-12-24,71.0,94.0,100.0,100.0,100.0
2014-09-19,94.0,100.0,100.0,96.0,96.0
2014-09-20,94.0,100.0,100.0,85.0,85.0
2014-09-27,94.0,100.0,100.0,1.0,1.0
2015-02-03,98.0,62.0,99.0,99.0,99.0
2015-02-18,71.0,100.0,100.0,100.0,100.0
2014-11-18,99.0,80.0,100.0,100.0,100.0
2014-11-11,100.0,81.0,100.0,99.0,99.0
2014-11-12,100.0,81.0,100.0,97.0,97.0
2014-11-10,99.0,89.0,100.0,100.0,100.0
2014-11-12,98.0,79.0,100.0,100.0,100.0
2014-11-13,98.0,79.0,100.0,99.0,99.0
2014-11-14,98.0,74.0,100.0,99.0,99.0
2014-11-15,97.0,74.0,100.0,99.0,99.0
2014-11-17,97.0,73.0,100.0,99.0,99.0
2014-08-03,100.0,58.0,99.0,100.0,100.0
2014-08-08,100.0,52.0,100.0,100.0,100.0
2015-01-17,98.0,1.0,100.0,96.0,96.0
2014-12-19,91.0,94.0,100.0,100.0,100.0
2014-12-22,90.0,94.0,100.0,100.0,100.0
2014-12-26,89.0,94.0,100.0,100.0,100.0
2015-01-09,87.0,94.0,100.0,100.0,100.0
2015-01-21,86.0,94.0,100.0,100.0,100.0
2015-02-21,85.0,94.0,100.0,100.0,100.0
2015-03-03,84.0,94.0,100.0,100.0,100.0
2015-03-19,83.0,94.0,100.0,100.0,100.0
2015-05-27,82.0,94.0,100.0,100.0,100.0
2015-05-29,81.0,94.0,100.0,100.0,100.0
2015-06-03,51.0,94.0,100.0,100.0,100.0
2014-09-30,100.0,93.0,100.0,99.0,99.0
2014-10-01,100.0,92.0,100.0,99.0,99.0
2014-10-04,99.0,91.0,100.0,99.0,99.0
2014-10-07,99.0,89.0,100.0,99.0,99.0
2014-10-11,99.0,88.0,100.0,98.0,98.0
2014-10-13,99.0,87.0,100.0,98.0,98.0
2014-10-20,98.0,86.0,100.0,98.0,98.0
2014-11-25,100.0,100.0,100.0,77.0,77.0
2014-12-26,99.0,100.0,100.0,66.0,66.0
2015-01-06,99.0,100.0,100.0,67.0,67.0
2015-01-11,99.0,100.0,100.0,68.0,68.0
2015-01-16,99.0,100.0,100.0,79.0,79.0
2015-01-17,99.0,100.0,100.0,80.0,80.0
2015-01-19,99.0,100.0,100.0,82.0,82.0
2015-01-28,99.0,100.0,100.0,84.0,84.0
2015-02-02,99.0,100.0,100.0,86.0,86.0
2015-02-09,99.0,100.0,100.0,87.0,87.0
2015-02-11,99.0,100.0,100.0,88.0,88.0
2015-02-13,99.0,100.0,100.0,89.0,89.0
2015-02-21,99.0,100.0,100.0,92.0,92.0
2015-02-22,99.0,100.0,100.0,93.0,93.0
2015-02-24,99.0,100.0,100.0,94.0,94.0
2015-02-27,99.0,100.0,100.0,95.0,95.0
2015-03-05,99.0,100.0,100.0,96.0,96.0
2015-03-21,99.0,100.0,100.0,98.0,98.0
2015-04-29,99.0,100.0,100.0,99.0,99.0
2014-09-29,100.0,79.0,100.0,100.0,100.0
2014-11-20,99.0,68.0,100.0,100.0,100.0
2014-11-23,99.0,66.0,100.0,100.0,100.0
2014-11-26,99.0,64.0,100.0,100.0,100.0
2014-11-27,99.0,62.0,100.0,100.0,100.0
2014-11-30,98.0,59.0,100.0,100.0,100.0
2014-07-16,100.0,100.0,97.0,100.0,100.0
2014-05-16,100.0,59.0,100.0,100.0,100.0
2014-05-29,100.0,24.0,100.0,100.0,100.0
2014-05-31,100.0,17.0,100.0,100.0,100.0
2014-06-01,99.0,17.0,100.0,100.0,100.0
2014-06-03,99.0,15.0,100.0,100.0,100.0
2014-06-06,99.0,9.0,100.0,100.0,100.0
2014-06-08,99.0,9.0,100.0,99.0,99.0
2014-06-09,99.0,8.0,100.0,99.0,99.0
2014-06-10,99.0,5.0,100.0,100.0,100.0
2014-06-12,99.0,4.0,100.0,100.0,100.0
2014-06-14,99.0,1.0,100.0,99.0,99.0
2014-06-15,99.0,1.0,100.0,98.0,98.0
2014-06-16,98.0,1.0,100.0,98.0,98.0
2014-06-19,98.0,1.0,100.0,97.0,97.0
2014-06-20,97.0,1.0,100.0,98.0,98.0
2014-06-22,97.0,1.0,100.0,95.0,95.0
2014-06-27,96.0,1.0,100.0,95.0,95.0
2014-06-28,95.0,1.0,100.0,96.0,96.0
2014-06-29,95.0,1.0,100.0,95.0,95.0
2014-07-02,94.0,1.0,100.0,94.0,94.0
2014-07-03,94.0,1.0,100.0,93.0,93.0
2014-07-05,93.0,1.0,100.0,92.0,92.0
2014-07-07,92.0,1.0,100.0,91.0,91.0
2014-07-08,91.0,1.0,100.0,90.0,90.0
2014-07-09,91.0,1.0,100.0,88.0,88.0
2014-07-10,88.0,1.0,100.0,83.0,83.0
2014-07-11,88.0,1.0,100.0,75.0,75.0
2014-07-12,87.0,1.0,100.0,72.0,72.0
2014-07-13,85.0,1.0,100.0,64.0,64.0
2014-07-14,83.0,1.0,100.0,60.0,60.0
2014-07-15,80.0,1.0,100.0,26.0,26.0
2014-07-16,77.0,1.0,100.0,8.0,8.0
2014-07-18,74.0,1.0,100.0,100.0,100.0
2016-05-09,87.0,100.0,100.0,100.0,100.0
2016-05-10,85.0,100.0,100.0,100.0,100.0
2014-12-19,96.0,1.0,100.0,98.0,98.0
2015-10-15,100.0,10.0,100.0,87.0,87.0
2014-07-09,100.0,26.0,100.0,80.0,80.0
2014-07-10,96.0,1.0,100.0,1.0,1.0
2014-07-11,94.0,1.0,100.0,52.0,52.0
2014-07-12,94.0,1.0,100.0,43.0,43.0
2014-07-13,94.0,1.0,100.0,21.0,21.0
2014-07-14,94.0,1.0,100.0,15.0,15.0
2014-07-15,94.0,1.0,100.0,13.0,13.0
2014-07-27,94.0,1.0,100.0,2.0,2.0
2014-07-28,94.0,1.0,100.0,4.0,4.0
2014-07-29,94.0,1.0,100.0,7.0,7.0
2014-07-30,94.0,1.0,100.0,1.0,1.0
2014-04-18,98.0,100.0,100.0,99.0,99.0
2014-04-19,97.0,99.0,100.0,99.0,99.0
2014-04-20,97.0,98.0,100.0,99.0,99.0
2014-04-22,96.0,98.0,100.0,99.0,99.0
2014-04-24,96.0,97.0,100.0,99.0,99.0
2014-04-26,96.0,96.0,100.0,98.0,98.0
2014-04-28,95.0,96.0,100.0,98.0,98.0
2014-05-02,94.0,96.0,100.0,98.0,98.0
2014-05-03,94.0,94.0,100.0,98.0,98.0
2014-05-05,93.0,43.0,100.0,100.0,100.0
2014-05-06,92.0,43.0,100.0,100.0,100.0
2014-05-07,91.0,43.0,100.0,100.0,100.0
2014-10-05,100.0,91.0,100.0,99.0,99.0
2014-10-06,100.0,85.0,100.0,99.0,99.0
2014-10-09,100.0,79.0,100.0,99.0,99.0
2014-10-10,100.0,66.0,100.0,99.0,99.0
2014-10-13,100.0,54.0,100.0,99.0,99.0
2014-10-15,100.0,48.0,100.0,99.0,99.0
2014-10-16,100.0,43.0,100.0,99.0,99.0
2014-10-19,100.0,30.0,100.0,99.0,99.0
2014-10-20,100.0,24.0,100.0,99.0,99.0
2014-10-22,100.0,23.0,100.0,98.0,98.0
2014-10-23,100.0,23.0,100.0,97.0,97.0
2014-12-09,100.0,45.0,100.0,99.0,99.0
2015-04-27,100.0,45.0,100.0,100.0,100.0
2016-08-24,97.0,97.0,100.0,99.0,99.0
2014-02-14,100.0,1.0,100.0,49.0,49.0
2014-02-17,100.0,1.0,100.0,48.0,48.0
2014-02-18,100.0,1.0,100.0,47.0,47.0
2014-02-19,100.0,1.0,100.0,46.0,46.0
2014-02-21,99.0,1.0,100.0,45.0,45.0
2014-02-22,99.0,1.0,100.0,44.0,44.0
2014-02-28,99.0,1.0,100.0,43.0,43.0
2014-03-12,99.0,1.0,100.0,42.0,42.0
2014-03-13,98.0,1.0,100.0,42.0,42.0
2014-03-16,98.0,1.0,100.0,41.0,41.0
2014-03-17,98.0,1.0,100.0,40.0,40.0
2014-03-19,98.0,1.0,100.0,37.0,37.0
2016-07-21,100.0,70.0,100.0,98.0,98.0
2015-02-18,99.0,87.0,100.0,100.0,100.0
2015-03-10,99.0,85.0,100.0,100.0,100.0
2015-03-12,99.0,79.0,100.0,100.0,100.0
2015-03-14,98.0,40.0,100.0,100.0,100.0
2016-09-05,96.0,27.0,100.0,95.0,95.0
2015-01-13,94.0,82.0,100.0,100.0,100.0
2015-12-05,100.0,50.0,100.0,100.0,100.0
2014-10-23,100.0,94.0,100.0,97.0,97.0
2015-10-21,100.0,100.0,100.0,97.0,97.0
2015-10-22,100.0,100.0,100.0,95.0,95.0
2015-10-23,100.0,100.0,100.0,94.0,94.0
2015-10-24,100.0,100.0,100.0,91.0,91.0
2015-11-13,100.0,100.0,100.0,81.0,81.0
2015-11-25,100.0,100.0,100.0,82.0,82.0
2015-12-02,100.0,100.0,100.0,83.0,83.0
2016-05-06,100.0,100.0,100.0,85.0,85.0
2015-09-14,99.0,7.0,100.0,99.0,99.0
2015-03-08,97.0,94.0,100.0,98.0,98.0
2014-05-18,68.0,100.0,100.0,100.0,100.0
2014-05-19,64.0,100.0,100.0,100.0,100.0
2014-05-21,63.0,100.0,100.0,100.0,100.0
2014-11-17,62.0,100.0,100.0,100.0,100.0
2016-02-20,100.0,64.0,100.0,100.0,100.0
2016-09-30,100.0,58.0,100.0,100.0,100.0
2016-06-14,100.0,98.0,100.0,99.0,99.0
2014-05-31,99.0,83.0,100.0,100.0,100.0
2014-06-01,98.0,43.0,100.0,100.0,100.0
2014-06-03,96.0,1.0,100.0,99.0,99.0
2014-06-04,94.0,1.0,100.0,99.0,99.0
2014-06-23,99.0,1.0,100.0,100.0,100.0
2014-07-18,98.0,1.0,100.0,100.0,100.0
2014-06-26,100.0,77.0,100.0,100.0,100.0
2014-06-27,99.0,73.0,100.0,100.0,100.0
2014-07-01,99.0,71.0,100.0,100.0,100.0
2015-02-22,94.0,98.0,100.0,100.0,100.0
2015-02-23,93.0,94.0,100.0,100.0,100.0
2015-02-24,92.0,94.0,100.0,100.0,100.0
2015-03-18,91.0,92.0,100.0,100.0,100.0
2015-03-19,90.0,91.0,100.0,100.0,100.0
2015-04-03,90.0,88.0,100.0,100.0,100.0
2015-04-11,90.0,87.0,100.0,100.0,100.0
2015-04-13,88.0,83.0,100.0,100.0,100.0
2015-02-06,99.0,86.0,100.0,100.0,100.0
2015-02-07,98.0,83.0,100.0,100.0,100.0
2015-02-27,97.0,78.0,100.0,100.0,100.0
2015-03-11,97.0,76.0,100.0,100.0,100.0
2015-04-06,97.0,73.0,100.0,100.0,100.0
2015-04-08,96.0,73.0,100.0,100.0,100.0
2015-04-09,96.0,72.0,100.0,100.0,100.0
2015-09-04,100.0,100.0,100.0,88.0,88.0
2016-03-17,100.0,100.0,100.0,93.0,93.0
2016-03-18,100.0,100.0,100.0,84.0,84.0
2015-07-23,98.0,99.0,100.0,100.0,100.0
2015-08-16,97.0,99.0,100.0,100.0,100.0
2015-09-17,96.0,99.0,100.0,100.0,100.0
2015-10-08,95.0,99.0,100.0,100.0,100.0
2014-05-25,100.0,71.0,100.0,100.0,100.0
2014-06-01,100.0,70.0,100.0,99.0,99.0
2014-06-04,100.0,69.0,100.0,100.0,100.0
2014-06-11,100.0,61.0,100.0,99.0,99.0
2014-06-13,100.0,60.0,100.0,99.0,99.0
2014-06-14,100.0,60.0,100.0,98.0,98.0
2014-06-15,100.0,59.0,100.0,98.0,98.0
2014-06-18,100.0,53.0,100.0,98.0,98.0
2014-06-27,100.0,45.0,100.0,98.0,98.0
2014-06-28,100.0,42.0,100.0,98.0,98.0
2014-06-30,100.0,18.0,100.0,98.0,98.0
2014-07-01,100.0,12.0,100.0,98.0,98.0
2014-07-02,100.0,6.0,100.0,98.0,98.0
2014-07-03,100.0,3.0,100.0,98.0,98.0
2014-07-21,100.0,1.0,100.0,97.0,97.0
2014-08-16,100.0,1.0,100.0,93.0,93.0
2014-09-24,99.0,1.0,100.0,95.0,95.0
2014-09-25,99.0,1.0,100.0,94.0,94.0
2014-09-29,99.0,1.0,100.0,91.0,91.0
2015-04-15,100.0,99.0,100.0,99.0,99.0
2015-04-16,100.0,99.0,100.0,98.0,98.0
2015-12-04,100.0,100.0,100.0,90.0,90.0
2015-12-05,100.0,100.0,100.0,65.0,65.0
2015-06-14,100.0,100.0,100.0,96.0,96.0
2015-06-15,100.0,99.0,100.0,96.0,96.0
2015-02-10,98.0,31.0,100.0,100.0,100.0
2015-02-12,97.0,29.0,100.0,100.0,100.0
2015-02-13,93.0,1.0,100.0,98.0,98.0
2014-06-09,100.0,94.0,100.0,99.0,99.0
2014-06-12,100.0,82.0,100.0,99.0,99.0
2014-06-14,100.0,76.0,100.0,99.0,99.0
2014-06-15,100.0,64.0,100.0,98.0,98.0
2014-06-16,100.0,52.0,100.0,98.0,98.0
2014-06-18,100.0,40.0,100.0,98.0,98.0
2014-06-19,100.0,22.0,100.0,99.0,99.0
2016-03-06,99.0,93.0,100.0,100.0,100.0
2016-03-16,99.0,88.0,100.0,100.0,100.0
2016-03-21,98.0,86.0,100.0,100.0,100.0
2016-03-24,98.0,82.0,100.0,100.0,100.0
2016-04-24,98.0,81.0,100.0,100.0,100.0
2016-05-18,98.0,80.0,100.0,100.0,100.0
2016-06-03,98.0,78.0,100.0,100.0,100.0
2016-06-05,98.0,77.0,100.0,100.0,100.0
2016-06-06,98.0,76.0,100.0,100.0,100.0
2016-06-26,98.0,75.0,100.0,100.0,100.0
2016-06-28,98.0,74.0,100.0,100.0,100.0
2016-07-15,98.0,73.0,100.0,100.0,100.0
2016-07-22,98.0,71.0,100.0,100.0,100.0
2016-07-28,98.0,70.0,100.0,100.0,100.0
2016-08-16,98.0,69.0,100.0,100.0,100.0
2016-08-30,97.0,68.0,100.0,100.0,100.0
2016-09-01,97.0,67.0,100.0,100.0,100.0
2016-09-30,97.0,66.0,100.0,100.0,100.0
2016-01-13,100.0,73.0,100.0,100.0,100.0
2016-08-28,100.0,1.0,100.0,100.0,100.0
2016-05-29,82.0,100.0,100.0,99.0,99.0
2016-05-30,78.0,100.0,100.0,98.0,98.0
2014-05-06,100.0,54.0,100.0,80.0,80.0
2014-05-10,100.0,36.0,100.0,80.0,80.0
2014-05-14,100.0,12.0,100.0,83.0,83.0
2014-05-15,100.0,1.0,100.0,89.0,89.0
2015-03-02,96.0,94.0,100.0,100.0,100.0
2015-10-25,100.0,70.0,100.0,100.0,100.0
2015-04-13,100.0,65.0,100.0,100.0,100.0
2015-06-30,99.0,100.0,100.0,97.0,97.0
2014-10-13,91.0,100.0,100.0,100.0,100.0
2014-10-15,90.0,100.0,100.0,100.0,100.0
2014-10-17,89.0,100.0,100.0,100.0,100.0
2014-10-21,88.0,100.0,100.0,100.0,100.0
2014-10-22,88.0,94.0,100.0,100.0,100.0
2014-12-05,88.0,88.0,100.0,100.0,100.0
2014-03-06,100.0,54.0,100.0,100.0,100.0
2014-03-11,100.0,53.0,100.0,100.0,100.0
2014-03-13,100.0,44.0,100.0,100.0,100.0
2014-03-14,100.0,35.0,100.0,100.0,100.0
2014-03-15,100.0,26.0,100.0,100.0,100.0
2014-03-17,100.0,19.0,100.0,100.0,100.0
2014-03-18,100.0,10.0,100.0,100.0,100.0
2014-03-20,100.0,1.0,100.0,99.0,99.0
2014-03-22,100.0,1.0,100.0,98.0,98.0
2014-03-25,100.0,1.0,100.0,96.0,96.0
2014-03-28,100.0,1.0,100.0,95.0,95.0
2014-03-29,100.0,1.0,100.0,94.0,94.0
2014-03-30,100.0,1.0,100.0,92.0,92.0
2014-03-31,100.0,1.0,100.0,88.0,88.0
2014-04-01,100.0,1.0,100.0,86.0,86.0
2014-04-02,100.0,1.0,100.0,85.0,85.0
2014-04-03,99.0,1.0,100.0,80.0,80.0
2014-04-04,99.0,1.0,100.0,79.0,79.0
2014-04-05,99.0,1.0,100.0,77.0,77.0
2014-04-06,99.0,1.0,100.0,71.0,71.0
2014-04-07,99.0,1.0,100.0,52.0,52.0
2014-04-08,99.0,1.0,100.0,51.0,51.0
2014-09-22,100.0,82.0,100.0,98.0,98.0
2015-02-18,97.0,98.0,100.0,100.0,100.0
2015-03-05,96.0,98.0,100.0,100.0,100.0
2015-04-04,95.0,98.0,100.0,100.0,100.0
2015-04-30,94.0,97.0,100.0,100.0,100.0
2016-09-30,93.0,97.0,100.0,100.0,100.0
2014-04-04,99.0,45.0,100.0,100.0,100.0
2014-04-05,99.0,43.0,100.0,100.0,100.0
2014-04-06,99.0,41.0,100.0,100.0,100.0
2014-04-09,98.0,22.0,100.0,100.0,100.0
2014-04-10,97.0,1.0,100.0,100.0,100.0
2014-04-11,95.0,1.0,100.0,100.0,100.0
2014-04-12,94.0,1.0,100.0,100.0,100.0
2014-04-13,93.0,1.0,100.0,100.0,100.0
2014-04-14,92.0,1.0,100.0,100.0,100.0
2014-04-15,91.0,1.0,100.0,100.0,100.0
2014-04-17,88.0,1.0,100.0,99.0,99.0
2014-04-21,87.0,1.0,100.0,99.0,99.0
2014-04-27,85.0,1.0,100.0,99.0,99.0
2014-05-01,84.0,1.0,100.0,99.0,99.0
2015-06-10,99.0,95.0,100.0,100.0,100.0
2015-06-11,99.0,94.0,100.0,100.0,100.0
2014-09-24,100.0,87.0,100.0,100.0,100.0
2014-09-27,100.0,86.0,100.0,100.0,100.0
2014-10-07,100.0,85.0,100.0,100.0,100.0
2014-10-23,100.0,83.0,100.0,100.0,100.0
2014-10-27,100.0,81.0,100.0,100.0,100.0
2014-10-28,100.0,80.0,100.0,100.0,100.0
2014-10-29,100.0,78.0,100.0,100.0,100.0
2014-11-03,100.0,72.0,100.0,100.0,100.0
2014-11-04,100.0,68.0,100.0,100.0,100.0
2014-11-07,100.0,66.0,100.0,100.0,100.0
2014-11-08,100.0,63.0,100.0,100.0,100.0
2014-11-10,100.0,62.0,100.0,100.0,100.0
2014-11-12,100.0,60.0,100.0,100.0,100.0
2014-04-30,98.0,98.0,100.0,100.0,100.0
2014-05-01,97.0,74.0,100.0,94.0,94.0
2014-05-02,97.0,61.0,100.0,94.0,94.0
2014-05-03,96.0,50.0,100.0,94.0,94.0
